"금연구역명",금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
"가온어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 헌릉로618길 8,서울특별시 강남구 헌릉로 618길 8 대왕초등학교내,서울특별시 강남구청,37.499337,127.046173,2017-11-17
"개포동역",개포동역 8번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 420,서울특별시 강남구 개포동 195,서울특별시 강남구청,37.489354,127.066502,2017-11-17
"구룡역",구룡역 1번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 403,서울특별시 강남구 개포동 175-3,서울특별시 강남구청,37.486942,127.059453,2017-11-17
"구룡역",구룡역 2번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 403,서울특별시 강남구 개포동 175-3,서울특별시 강남구청,37.486942,127.059453,2017-11-17
"구룡역",구룡역 3번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 403,서울특별시 강남구 개포동 175-3,서울특별시 강남구청,37.486942,127.059453,2017-11-17
"구룡역",구룡역 4번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 403,서울특별시 강남구 개포동 175-3,서울특별시 강남구청,37.486942,127.059453,2017-11-17
"구룡역",구룡역 5번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 403,서울특별시 강남구 개포동 175-3,서울특별시 강남구청,37.486942,127.059453,2017-11-17
"논현역",논현역 1번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 학동로 102,서울특별시 강남구 논현동 280,서울특별시 강남구청,37.511263,127.021671,2017-11-17
"논현역",논현역 2번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 학동로 102,서울특별시 강남구 논현동 280,서울특별시 강남구청,37.511263,127.021671,2017-11-17
"논현역",논현역 7번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 학동로 102,서울특별시 강남구 논현동 280,서울특별시 강남구청,37.511263,127.021671,2017-11-17
"논현역",논현역 8번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 학동로 102,서울특별시 강남구 논현동 280,서울특별시 강남구청,37.511263,127.021671,2017-11-17
"대모산입구역",대모산입구역 1번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 522,서울특별시 강남구 일원동 700,서울특별시 강남구청,37.491330,127.072659,2017-11-17
"대모산입구역",대모산입구역 2번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 522,서울특별시 강남구 일원동 700,서울특별시 강남구청,37.491330,127.072659,2017-11-17
"신논현역",신논현역 3번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로 102,서울특별시 강남구 역삼동 800,서울특별시 강남구청,37.504441,127.024539,2017-11-17
"신논현역",신논현역 4번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로 102,서울특별시 강남구 역삼동 800,서울특별시 강남구청,37.504441,127.024539,2017-11-17
"신논현역",신논현역 5번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로 102,서울특별시 강남구 역삼동 800,서울특별시 강남구청,37.504441,127.024539,2017-11-17
"신사역",신사역 1번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도산대로 102,서울특별시 강남구 신사동 667,서울특별시 강남구청,37.516406,127.020230,2017-11-17
"신사역",신사역 2번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도산대로 102,서울특별시 강남구 신사동 667,서울특별시 강남구청,37.516406,127.020230,2017-11-17
"신사역",신사역 3번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도산대로 102,서울특별시 강남구 신사동 667,서울특별시 강남구청,37.516406,127.020230,2017-11-17
"신사역",신사역 4번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도산대로 102,서울특별시 강남구 신사동 667,서울특별시 강남구청,37.516406,127.020230,2017-11-17
"신사역",신사역 5번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도산대로 102,서울특별시 강남구 신사동 667,서울특별시 강남구청,37.516406,127.020230,2017-11-17
"신사역",신사역 6번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도산대로 102,서울특별시 강남구 신사동 667,서울특별시 강남구청,37.516406,127.020230,2017-11-17
"압구정역",압구정역 1번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로 172,서울특별시 강남구 신사동 668,서울특별시 강남구청,37.526127,127.028476,2017-11-17
"세곡동 근린공원1(근린공원)",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 세곡동 525-1,서울특별시 강남구 세곡동 525-1,서울특별시 강남구청,37.488460,127.035024,2017-11-17
"도곡동 426-9(로덴하우스)(근린공원)",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도곡동 462-9,서울특별시 강남구 도곡동 462-9,서울특별시 강남구청,37.501228,127.029923,2017-11-17
"역삼동 716-5(SK뷰)(근린공원)",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 역삼동 716-5,서울특별시 강남구 역삼동 716-5,서울특별시 강남구청,37.484006,127.044888,2017-11-17
"대모산역 자투리녹지(근린공원)",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포동 700외,서울특별시 강남구 개포동 700외,서울특별시 강남구청,37.488702,127.058816,2017-11-17
"개포동역 사거리 자투리녹지(근린공원)",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포동 186-19,서울특별시 강남구 개포동 186-19,서울특별시 강남구청,37.512819,127.044658,2017-11-17
"포이동마을마당",시설전체,서울특별시,강남구,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,554,100000,02-3423-7115,서울특별시 강남구 논현로4길 20,서울특별시 강남구 개포동 1168-7,서울특별시 강남구청,37.512818,127.037938,2017-11-17
"선릉삼성어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로100길 48,서울특별시 강남구 선릉로100길 48,서울특별시 강남구청,37.506632,127.033655,2017-11-17
"성원몬테소리어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로111길 8 힐스테이트 2단지내(內),서울특별시 강남구 삼성로111길 8 힐스테이트 2단지내(內),서울특별시 강남구청,37.513848,127.034005,2017-11-17
"아이린어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 학동로68길 29 115동 101호,서울특별시 강남구 학동로68길 29 115동 101호,서울특별시 강남구청,37.516226,127.031031,2017-11-17
"아이큰숲어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로59길 37 201호,서울특별시 강남구 봉은사로59길 37 201호,서울특별시 강남구청,37.513273,127.027382,2017-11-17
"에듀케어어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로130길 19 102동 108호,서울특별시 강남구 선릉로130길 19 102동 108호,서울특별시 강남구청,37.517187,127.025538,2017-11-17
"오르다어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로73길 3-4,서울특별시 강남구 봉은사로73길 3-4,서울특별시 강남구청,37.512758,127.032988,2017-11-17
